name,place_id,types,rating,price_level,user_ratings_total,vicinity,geometry_location_lat,geometry_location_lng,Monday F,Tuesday F,Wednesday F,Thursday F,Friday F,Saturday F,Sunday F,Total F,Conclusion
Burger King,ChIJR38r4-8GzkwR2nwRf4E4bIo,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.4,1.0,476.0,"1356 Clyde Avenue Suite #16, Ottawa",45.3626866,-75.7410349,9.5,9.5,9.5,9.5,9.5,9.5,9.5,66.5,Open
Yorgo's Greek Food & Pizza,ChIJ-z0itO8GzkwRXwuoyIC1uR4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.9,,126.0,"1356 Clyde Avenue, Ottawa",45.36259329999999,-75.7408652,6.0,6.0,6.0,6.0,11.0,6.0,7.0,48.0,Open
St. Louis Bar & Grill,ChIJyxeU5-8GzkwR5xkPyzoeCO8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,669.0,"101-1331 Clyde Avenue, Ottawa",45.3628766,-75.740197,0.0,6.0,6.0,6.0,6.0,6.0,6.0,36.0,Open
Thai Express,ChIJrzq2ze8GzkwREX8hxFxu4oY,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.4,1.0,159.0,"1331 Clyde Avenue, Ottawa",45.3628508,-75.7400388,10.0,10.0,10.0,11.0,11.0,11.0,10.0,73.0,Open
Asian Stars Restaurant,ChIJh5PYvvoGzkwRWsO7BPJ5cPE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,350.0,"1380 Clyde Avenue, Nepean",45.3597165,-75.73932630000002,10.0,10.0,10.0,11.0,11.0,11.0,9.0,72.0,Open
Zaky Grill and Broast,ChIJeYieMfAGzkwRc2lqFvBIUpA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,453.0,"1385 Baseline Road #4, Ottawa",45.36236330000001,-75.73844199999998,9.0,9.0,9.0,9.0,9.0,9.0,9.0,63.0,Open
Princess Shawarma,ChIJfc-LkfoGzkwRJqZeYFjuNHA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,,274.0,"1-1383 Clyde Avenue, Nepean",45.35972889999999,-75.7383761,12.0,12.0,12.0,12.0,13.0,12.0,12.0,85.0,Open
Circle K,ChIJ7XQEdeAGzkwRtirZ_MSoo0A,"['convenience_store', 'atm', 'meal_takeaway', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.3,1.0,16.0,"1827 Baseline Road, Ottawa",45.35483989999999,-75.75595329999999,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Mucho Burrito Fresh Mexican Grill,ChIJ-1i03yAHzkwRQwk1a5irsQs,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,1.0,409.0,"1385 Baseline Road, Ottawa",45.362587,-75.737977,11.0,11.0,11.5,11.5,11.5,11.5,10.0,78.0,Open
La Noodle 宝升福,ChIJjcmKmLQHzkwRrYDp_PDmLOY,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,,31.0,"1383 Clyde Avenue, Nepean",45.3597207,-75.738109,10.5,10.5,10.5,10.5,10.5,10.5,10.5,73.5,Open
Suya Joint /African Grill,ChIJG-eSXtkHzkwRRt9wBlwTywY,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,89.0,"1383 Clyde Avenue, Nepean",45.3597513,-75.73805809999998,0.0,7.0,7.0,7.0,8.0,8.0,7.0,44.0,Open
Sushi Kan,ChIJCeOATvEGzkwRamCskrIBf6k,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.8,2.0,1181.0,"1280 Baseline Road, Ottawa",45.36406900000001,-75.732781,10.0,10.0,10.0,10.0,10.5,10.5,10.0,71.0,Open
Booster Juice,ChIJL-5exfAGzkwRfgLFMBG2sBo,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,48.0,"1460 Merivale Road Unit 7, Nepean",45.36252389999999,-75.73560529999997,12.0,12.0,12.0,12.0,12.0,12.0,8.0,80.0,Open
Green Papaya - Baseline,ChIJv5_KR1QEzkwRqUXrYBif0sY,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,200.0,"1374 Baseline Road, Ottawa",45.36224470000001,-75.73702759999998,0.0,6.5,6.5,6.5,6.5,4.0,4.0,34.0,Open
Colonnade Pizza Merivale,ChIJA7lZuPAGzkwRAJ-3ANhCgxU,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,209.0,"1463 Merivale Road #2, Nepean",45.3612951,-75.7331383,10.5,10.5,10.5,10.5,11.5,11.5,10.5,75.5,Open
Tutti Frutti breakfast & lunch,ChIJuymRp2cHzkwRm8qgUWE_Rfk,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.9,2.0,346.0,"1463 Merivale Road, Nepean",45.3614085,-75.73337059999999,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
Nando's Ottawa (Merivale),ChIJxWmPx_AGzkwRXXzkubg1OB8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,878.0,"1461 Merivale Road Unit 2D, Nepean",45.36159650000001,-75.73371309999997,11.0,11.0,11.0,11.0,12.0,12.0,11.0,79.0,Open
Harvey's,ChIJw_jRVfEGzkwRtDTbW0AV6Oo,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,373.0,"1270 Baseline Road, Ottawa",45.3644054,-75.73215040000002,11.5,11.5,11.5,11.5,11.5,11.5,10.5,79.5,Open
The Burger's Priest,ChIJ59q7WecHzkwRpuiMJOv7vyQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,3.0,"1365 Baseline Road, Ottawa",45.36292599999999,-75.73713640000003,10.5,10.5,10.5,11.0,11.0,11.0,10.0,74.5,Open
A&W Canada,ChIJZ0pcE4YHzkwRY3FvTSgVWFI,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,374.0,"1454 Merivale Road, Nepean",45.362998,-75.733396,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Caddy Cafe by Terra & Marc,ChIJUwf3H_QGzkwR4YV367P_u-A,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,10.0,"1200 Baseline Road, Ottawa",45.364424,-75.73027250000001,13.0,13.0,13.0,13.0,9.0,6.0,0.0,67.0,Open
"La Casa Del Gusto: Family Restaurant - French, Italian, Indian, Canadian",ChIJGxab54UHzkwR6_o36dAR4ss,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,84.0,"1460 Merivale Road, Nepean",45.3620404,-75.73457509999999,11.0,13.0,13.0,13.0,14.0,14.0,14.0,92.0,Open
Pizza Pizza,ChIJ6dbl5h8HzkwRLfCRpHDuIug,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.4,1.0,495.0,"2301 Navaho Drive, Nepean",45.35289829999999,-75.7557304,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
Subway,ChIJk5jz5h8HzkwRdtelYEZyMG0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,1.0,387.0,"2301 B Navaho Drive, Nepean",45.352941,-75.7555983,17.0,17.0,17.0,17.0,17.0,17.0,14.0,116.0,Open
Summerhays Grill,ChIJUQ0U5iAHzkwRKJMMyXNI8SE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,1818.0,"1971 Baseline Road, Ottawa",45.3522334,-75.76186159999997,18.0,18.0,18.0,18.0,19.0,17.0,16.0,124.0,Open
McDonald's,ChIJF_oxCOAGzkwRVCSmtlMShwg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.7,1.0,1880.0,"1850 Baseline Road, Nepean",45.35382059999999,-75.75611359999998,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Harvey's,ChIJL7ESciAHzkwRU18XdC2Hw7s,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,1.0,281.0,"1900 Baseline Road, Ottawa",45.35255120000001,-75.7576713,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,Open
Royal Paan - Pure Vegetarian,ChIJU7BrsFcHzkwRXFnx1FZ4Ffs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1943 Baseline Road, Ottawa",45.3528427,-75.7607447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
NO LONGER EXISTS,ChIJz9Y2VkMHzkwRU8eg1tWOhPQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1943 Baseline Road, Ottawa",45.3528427,-75.7607447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Bento Sushi,ChIJ4Xjvbi8HzkwRMuzRUyT5aPg,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,4.0,"1980 Baseline Road, Ottawa",45.3519488,-75.75951359999998,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
35th Street Market Cafe,ChIJjyRopB8HzkwRv3pznDUgN1g,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,10.0,Ottawa,45.35123979999999,-75.7556824,15.5,15.5,15.5,15.5,15.5,14.0,14.0,105.5,Open
Golden Palace Restaurant,ChIJU_JaYssGzkwRgmCF8fX26wc,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,878.0,"2195 Carling Avenue, Ottawa",45.3699455,-75.77169040000003,11.0,11.0,11.0,11.0,12.0,12.0,11.0,79.0,Open
Tony Capone’s,ChIJfQveYzIBzkwRYj3H0VAJMRQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,246.0,"2369 Carling Avenue, Ottawa",45.3670643,-75.77920680000003,5.0,5.0,6.0,6.0,6.0,6.0,5.0,39.0,Open
Pookie's Thai,ChIJOeQkzcwGzkwReKGrXbHgMNg,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,2.0,224.0,"2280 Carling Avenue, Ottawa",45.3679344,-75.7742595,0.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,Open
Colonnade Pizza Carling,ChIJk4VfuMsGzkwRfFBTXPEg2H4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,361.0,"2140 Carling Avenue, Ottawa",45.3707301,-75.7681983,13.0,13.0,14.0,15.0,15.0,15.0,13.0,98.0,Open
Swiss Chalet,ChIJp8Tqv8sGzkwRSWVa5C4m3zw,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.8,2.0,627.0,"2-2150 Carling Avenue, Ottawa",45.3705264,-75.76895909999998,8.0,8.0,8.0,8.0,8.5,8.0,8.0,56.5,Open
Harvey's,ChIJ8QVy-94AzkwRiKaDdaKPQJA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,269.0,"1-2150 Carling Avenue, Ottawa",45.37050619999999,-75.76897939999998,9.0,9.0,9.0,9.0,9.0,9.0,9.0,63.0,Open
Thai Express,ChIJQ2ZjX8oGzkwR889wWCFteBo,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.3,1.0,73.0,"2121 Carling Avenue, Ottawa",45.373149700000006,-75.76867940000002,10.0,10.0,10.0,10.0,10.0,10.5,7.0,67.5,Open
New York Fries - Carlingwood Mall,ChIJ-0oPX8oGzkwRDxLB6t1OfLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,42.0,"2121 Carling Avenue Unit 725, Ottawa",45.373149700000006,-75.76867940000002,11.5,11.5,11.5,11.5,11.5,9.5,8.0,75.0,Open
Mia's Indian Cuisine,ChIJbThatRsEzkwRFiNc6XrmrVQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,330.0,"917 Richmond Road, Ottawa",45.37809539999999,-75.77486859999998,11.0,11.0,11.0,11.0,11.0,10.0,10.0,75.0,Open
Moe's Famous Pizza,ChIJ5yHNzDYBzkwRVD36ffaDk6A,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.9,,91.0,"102 McEwen Avenue, Ottawa",45.37094140000001,-75.7819477,12.0,12.0,12.0,12.0,13.0,13.0,7.5,81.5,Open
Cadmans Montreal Bagels,ChIJKd7RcMsGzkwRmy1PLbh3Pgo,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.8,1.0,175.0,"2177 Carling Avenue, Ottawa",45.370251,-75.771011,8.0,8.0,8.0,8.0,10.0,10.5,8.0,60.5,Open
Rice Pea Chinese Restaurant,ChIJOeQkzcwGzkwRVz1SKrpNDig,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.4,,121.0,"2280 Carling Avenue, Ottawa",45.367966,-75.774277,9.5,10.0,10.0,10.0,10.0,10.0,10.0,69.5,Open
Manchu Wok,ChIJ9fI8aMoGzkwRmDZIFZvSGlE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.7,,15.0,"2121 Carling Ave. #723K, Ottawa",45.3728505,-75.7683222,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,Open
Jimmy The Greek,ChIJ71x2TcoGzkwROi72X0XQ9-A,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,1.0,152.0,"720-2121 Carling Avenue, Ottawa",45.37273299999999,-75.76841759999998,11.5,11.5,11.5,11.5,11.5,11.5,8.0,77.0,Open
CoBrie Restaurant & Catering,ChIJb7LMvlkHzkwRRH05Z5OaOOo,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,1.0,"2121 Carling Avenue, Ottawa",45.373149700000006,-75.76867940000002,0.0,0.0,8.0,8.0,8.0,5.0,0.0,29.0,Open
Booky,ChIJtTZHcUcHzkwR6KmuxMci0_s,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"2121 Carling Avenue, Ottawa",45.373149700000006,-75.76867940000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Teasdale Ventures,ChIJOcMv-MoGzkwRSB8wfR0DBME,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"2121 Carling Avenue, Ottawa",45.3727321,-75.7692691,0.0,9.5,9.5,9.5,9.5,7.5,1.5,47.0,Open
CoBrie International Restaurant & Catering,ChIJv5SBXqYHzkwRp0pAkLch9ko,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,,40.0,"2121 Carling Avenue, Ottawa",45.373375300000006,-75.7696386,0.0,0.0,8.0,8.0,8.0,3.0,0.0,27.0,Open
Carlingwood family restaurant,ChIJvb5f-8oGzkwRnlcP1gQlXZk,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.3,2.0,28.0,"2085 Carling Avenue, Ottawa",45.37216110000001,-75.77028949999998,13.0,13.0,13.0,13.0,13.0,13.0,9.0,87.0,Open
Cadmans Montreal Bagels,ChIJmynqcMsGzkwREXLFddl_kY4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.8,,33.0,"2177 Carling Avenue, Ottawa",45.3702496,-75.77106189999998,13.0,13.0,13.0,13.0,13.0,11.0,11.0,87.0,Open
Willy's Pizza,ChIJie1j_oIHzkwR8uYdeA8uilc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"2211 Carling Avenue, Ottawa",45.36934489999999,-75.77315039999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
WILLY'S PIZZA,ChIJ0zk0QDABzkwR5eN5-92kcD0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,,98.0,"1315 Richmond Road, Ottawa",45.368179100000006,-75.7857647,11.0,11.0,11.0,11.0,12.0,11.0,8.0,75.0,Open
Barney's Pizza,ChIJr2CtqtEAzkwRY9N-_iLLNuA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,1.0,154.0,"2843 Dumaurier Avenue, Ottawa",45.350566,-75.79365299999998,13.0,13.0,13.0,14.0,15.0,14.0,10.0,92.0,Open
Mr Shawarma,ChIJHeK5vzQHzkwRWy7XOq-nJhk,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,512.0,"2555 Baseline Road, Ottawa",45.34181299999999,-75.786866,13.0,13.0,13.0,14.0,15.0,15.0,13.0,96.0,Open
Greek On Wheels,ChIJOQSP6ysHzkwRMoDvVu7H2JU,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,111.0,"1123 Cobden Road, Ottawa",45.35252149999999,-75.7778093,10.0,10.0,10.0,10.0,10.0,6.0,6.0,62.0,Open
Beneci Pizzeria,ChIJOQSP6ysHzkwR6ba8QaEX1tw,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,2.0,117.0,"1105 Cobden Road, Ottawa",45.35302,-75.778086,12.0,12.0,12.0,12.0,13.0,14.0,10.0,85.0,Open
Supreme Kabob House,ChIJJx1unNIAzkwRP8McMNuNzJE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,708.0,"2750 Iris Street, Ottawa",45.3476676,-75.7868891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Big Rig Kitchen & Brewery,ChIJJx1unNIAzkwRwL9u_gXdjnU,"['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",4.2,2.0,2361.0,"2750 Iris Street, Ottawa",45.347519,-75.78721999999998,0.0,0.0,0.0,4.0,4.0,4.0,4.0,16.0,Open
Hung Mein,ChIJ-9wnxDQHzkwRazkoJLNM0zs,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.6,1.0,94.0,"2567 Baseline Rd, Ottawa",45.34167120000001,-75.78728890000002,7.0,7.0,7.0,7.0,10.0,10.0,7.0,55.0,Open
Silver Dragon Chinese Food Restaurant,ChIJT3ga7CsHzkwReJ1v_gRCLsA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,125.0,"1109 Cobden Road, Ottawa",45.3528994,-75.77801740000002,12.0,12.0,12.0,12.0,14.0,10.0,7.0,79.0,Open
1 for 1 Pizza - Ottawa Pizza,ChIJnYzgmlsHzkwRs6mphIjAwBY,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,1.0,123.0,"2547 Baseline Road, Ottawa",45.3418602,-75.7870422,7.0,7.0,7.0,7.0,10.0,10.0,7.0,55.0,Open
Sonny's Bar & Grill,ChIJDVdoriwHzkwR1euAiUA5y7k,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,279.0,"1119 Baxter Road, Ottawa",45.35086370000001,-75.78217479999998,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Golden Capital,ChIJDVdoriwHzkwRdByfS2vu1A8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.7,,30.0,"1139 Baxter Road, Ottawa",45.35057800000001,-75.78191799999998,7.0,8.0,8.0,8.0,9.0,9.0,7.0,56.0,Open
1 For 1 Pizza,ChIJZ7dDJPf_0UwRu7m5tIHRQ50,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,1.0,1.0,"2547 Baseline Road, Ottawa",45.3418602,-75.7870422,13.0,13.0,13.0,14.0,16.0,16.0,12.0,97.0,Open
Milano Pizzeria,ChIJDVdoriwHzkwRkmmUzwb7Pt4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,117.0,"1141 Baxter Road, Ottawa",45.3504935,-75.7818662,14.0,14.0,14.0,14.0,15.0,15.0,13.0,99.0,Open
Ottawa Perogies,ChIJDVdoriwHzkwRZmpRQM3XmpA,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.2,,49.0,"1129 Baxter Road, Ottawa",45.3508154,-75.78207069999998,0.0,0.0,0.0,7.0,7.0,7.0,0.0,21.0,Open
Shifa restaurant,ChIJqV3vhVIHzkwRftq0aHRTCDE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,51.0,"1115 Cobden Road, Ottawa",45.352763,-75.77793740000001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,42.0,Open
La Poutinerie,ChIJM01zlW4HzkwRSRBahjy_OGo,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,,54.0,"1141 Baxter Road, Ottawa",45.3505554,-75.7819006,14.0,14.0,14.0,15.0,15.0,13.0,14.0,99.0,Open
Sunny' Hotdog & Poutine,ChIJQQP7AFEHzkwR3gpYLICTYVQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1119 Baxter Road, Ottawa",45.351015,-75.782219,8.5,10.5,10.5,10.5,22.5,22.5,8.5,93.5,Open
Queensview Café,ChIJ8RhgXdQAzkwRChroOzoEA-c,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",4.4,,33.0,"located at back of building, 2650 Queensview Drive Unit 170, Ottawa",45.3531454,-75.78446240000002,8.0,8.0,8.0,8.0,8.0,0.0,0.0,40.0,Open
Pizzarama,ChIJOzuJPr8HzkwR7VvnxOPGwf4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,33.0,"1398 Highgate Road, Ottawa",45.34904749999999,-75.76986059999999,12.0,12.0,12.0,13.0,13.0,13.0,7.0,82.0,Open
Circle K,ChIJe1gXxyUHzkwRKe3-j1912FA,"['convenience_store', 'atm', 'meal_takeaway', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2.0,1.0,19.0,"1400 Highgate Road, Ottawa",45.34894110000001,-75.7698807,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Milano Pizzeria,ChIJDwwelSwHzkwRY43oajhGm4g,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,,187.0,"2529 Baseline Road, Ottawa",45.34242,-75.78548700000002,13.966666666666667,13.966666666666667,13.966666666666667,13.966666666666667,15.0,15.0,13.0,98.86666666666667,Open
Big Joe's Convenience - Pizza and Sandwich Shop,ChIJey6thjQHzkwRjBdZ96egMSM,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,16.0,"2529 Baseline Road, Ottawa",45.34235879999999,-75.78548149999997,14.0,14.0,14.0,14.0,14.0,13.5,13.5,97.0,Open
Cafe 100,ChIJa24v-0oHzkwRxCmTweOnrm8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"100 Constellation Drive, Nepean",45.3457873,-75.76356179999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Goody Too Good,ChIJaeSJ9dYBzkwRhkiyVUw-NDU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Draper Avenue, Ottawa",45.3429154,-75.78993670000001,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Edo Japan,ChIJe5lx0MwHzkwRW5oDbow86KA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,19.0,"1377 Woodroffe Avenue Unit C4, Nepean",45.3498367,-75.7611761,12.0,12.0,12.0,12.0,12.0,12.0,12.0,84.0,Open
Ben's Cafe,ChIJm92SALYHzkwRZYSCVcZuiOA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"101 Centrepointe Drive, Nepean",45.34469439999999,-75.7626927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Eggroll Factory,ChIJy5hVOjkHzkwRbhHWQmP6aHk,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,137.0,"261 Centrepointe Drive, Ottawa",45.33926829999999,-75.7715238,7.0,7.0,7.0,7.0,9.0,9.0,7.0,53.0,Open
Biagio's Italian Kitchen,ChIJkcCPgi8BzkwR5jJDTkUDuhM,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,443.0,"1394 Richmond Road, Ottawa",45.3645874,-75.78828,9.5,9.5,9.5,9.5,9.5,9.5,9.5,66.5,Open
Shawarma Garlic & Onion,ChIJG_9lWC8BzkwRl7De2PXt8fU,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.5,1.0,306.0,"1465 Richmond Road, Ottawa",45.36326,-75.790565,12.0,12.0,12.0,12.0,13.0,12.5,11.5,85.0,Open
Thai Express,ChIJ0fHG8CUBzkwRj1hYovz4D_8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,1.0,70.0,"1465 Richmond Road, Ottawa",45.3633001,-75.7905325,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Dairy Queen,ChIJGyTiiiUBzkwRB6szOj4YK0A,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.9,1.0,260.0,"1451 Richmond Road, Ottawa",45.36359909999999,-75.7901146,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,Open
McDonald's,ChIJB5CBsygBzkwRBg8113IxY7A,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.4,1.0,1535.0,"2625 Carling Avenue, Ottawa",45.3623152,-75.789408,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Ottawa Shawarma Palace,ChIJ8QVy-94AzkwRCjqGOV1zxPo,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1.0,2021.0,"2949 Carling Avenue, Ottawa",45.35648860000001,-75.80263049999998,12.0,12.0,12.0,12.0,13.0,13.0,12.0,86.0,Open
Popeye's Louisiana Chicken,ChIJldhk8CUBzkwR_LDRWrNVcls,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,1.0,666.0,"1475 Richmond Road, Ottawa",45.3631143,-75.7908139,9.5,9.5,9.5,9.5,9.5,9.5,9.5,66.5,Open
zaki's halal kitchen,ChIJqY6UKyQBzkwRnf_d-R8It3w,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,16.0,"2916 Carling Avenue, Ottawa",45.3565772,-75.8008983,12.0,12.0,12.0,13.0,13.0,13.0,10.0,85.0,Open
4Ever 1 PIZZA,ChIJiUqexjMBzkwRay1w5TKgD_M,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,,6.0,"2916 Carling Avenue, Ottawa",45.35660120000001,-75.8009083,11.0,11.0,11.0,11.0,13.0,13.0,13.0,83.0,Open
Salang Kabob House,ChIJ7U7KJd8AzkwRCvItvOFl6jg,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,640.0,"2934 Carling Avenue, Ottawa",45.35609600000001,-75.80173200000002,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,Open
Little India Cafe,ChIJ3zSY_N0AzkwR6AckkfEBbO0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,708.0,"66 Wylie Avenue, Ottawa",45.3547366,-75.8069447,7.0,7.0,7.0,7.0,7.0,4.5,4.5,44.0,Open
Taj Indian Cuisine,ChIJ-b8jc94AzkwR-aLC7O_8tyM,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,441.0,"3009 Carling Avenue, Ottawa",45.355295,-75.80536099999998,7.5,7.5,7.5,7.5,7.5,7.0,5.0,49.5,Open
Do Good Food,ChIJA5RYbt4AzkwRg7rDXSwLZBk,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1.0,163.0,"80 Burland Street, Ottawa",45.355714,-75.80505699999998,10.0,10.0,10.0,10.0,10.0,10.0,0.0,60.0,Open
